path,original_path,label
4k_mafulda_structured_v3\imbalance\20g\40.7552_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\40.7552.csv,1
4k_mafulda_structured_v3\imbalance\20g\40.7552_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\40.7552.csv,1
4k_mafulda_structured_v3\imbalance\20g\40.7552_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\40.7552.csv,1
4k_mafulda_structured_v3\imbalance\20g\40.7552_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\40.7552.csv,1
4k_mafulda_structured_v3\imbalance\20g\40.7552_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\40.7552.csv,1
4k_mafulda_structured_v3\imbalance\20g\40.7552_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\40.7552.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\41.5744_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\41.5744.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\42.3936_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\42.3936.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\43.6224_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\43.6224.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\44.4416_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\44.4416.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\45.4656_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\45.4656.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\46.4896_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\46.4896.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\47.3088_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\47.3088.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\48.3328_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\48.3328.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\49.7664_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\49.7664.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\50.7904_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\50.7904.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\51.6096_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\51.6096.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\52.224_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\52.224.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\53.6576_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\53.6576.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\54.8864_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\54.8864.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\55.0912_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\55.0912.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\56.7296_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\56.7296.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\57.5488_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\57.5488.csv,1
4k_mafulda_structured_v3\imbalance\20g\58.5728_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\20g\58.5728.csv,1
