path,original_path,label,label_name,rpm
4k_mafulda_structured_v3\overhang\ball_fault\0g\51.8144.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\51.8144.csv,3,Bearing,3033.3792570033597
4k_mafulda_structured_v3\overhang\ball_fault\0g\52.4288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\52.4288.csv,3,Bearing,3069.6100547856913
4k_mafulda_structured_v3\overhang\ball_fault\0g\53.0432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\53.0432.csv,3,Bearing,3114.3873428723177
4k_mafulda_structured_v3\overhang\ball_fault\0g\54.6816.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\54.6816.csv,3,Bearing,3204.7549245999076
4k_mafulda_structured_v3\overhang\ball_fault\0g\55.7056.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\55.7056.csv,3,Bearing,3271.0900817168995
4k_mafulda_structured_v3\overhang\ball_fault\0g\56.32.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\56.32.csv,3,Bearing,3313.602764167776
4k_mafulda_structured_v3\overhang\ball_fault\0g\58.1632.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\58.1632.csv,3,Bearing,3440.073193046661
4k_mafulda_structured_v3\overhang\ball_fault\0g\58.7776.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\58.7776.csv,3,Bearing,3464.0074286406393
4k_mafulda_structured_v3\overhang\ball_fault\0g\59.8016.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\59.8016.csv,3,Bearing,3514.4503085711526
4k_mafulda_structured_v3\overhang\ball_fault\0g\60.416.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\60.416.csv,3,Bearing,3542.2255779209304
4k_mafulda_structured_v3\overhang\ball_fault\0g\61.44.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\0g\61.44.csv,3,Bearing,3614.1347148494533
4k_mafulda_structured_v3\overhang\ball_fault\20g\12.288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\12.288.csv,3,Bearing,714.6964593773105
4k_mafulda_structured_v3\overhang\ball_fault\20g\13.5168.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\13.5168.csv,3,Bearing,789.2180670228266
4k_mafulda_structured_v3\overhang\ball_fault\20g\14.5408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\14.5408.csv,3,Bearing,849.4217864553628
4k_mafulda_structured_v3\overhang\ball_fault\20g\15.5648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\15.5648.csv,3,Bearing,908.9122531197798
4k_mafulda_structured_v3\overhang\ball_fault\20g\16.1792.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\16.1792.csv,3,Bearing,950.253807106599
4k_mafulda_structured_v3\overhang\ball_fault\20g\16.9984.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\16.9984.csv,3,Bearing,996.2539232560492
4k_mafulda_structured_v3\overhang\ball_fault\20g\17.8176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\17.8176.csv,3,Bearing,1046.76765367632
4k_mafulda_structured_v3\overhang\ball_fault\20g\19.6608.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\19.6608.csv,3,Bearing,1154.7344110854503
4k_mafulda_structured_v3\overhang\ball_fault\20g\20.2752.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\20.2752.csv,3,Bearing,1194.0466522469785
4k_mafulda_structured_v3\overhang\ball_fault\20g\21.2992.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\21.2992.csv,3,Bearing,1253.6665729095512
4k_mafulda_structured_v3\overhang\ball_fault\20g\22.1184.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\22.1184.csv,3,Bearing,1296.3097574568098
4k_mafulda_structured_v3\overhang\ball_fault\20g\23.7568.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\23.7568.csv,3,Bearing,1394.0351458484017
4k_mafulda_structured_v3\overhang\ball_fault\20g\24.3712.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\24.3712.csv,3,Bearing,1433.1996483241196
4k_mafulda_structured_v3\overhang\ball_fault\20g\25.8048.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\25.8048.csv,3,Bearing,1512.67622678042
4k_mafulda_structured_v3\overhang\ball_fault\20g\26.4192.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\26.4192.csv,3,Bearing,1544.7618894368861
4k_mafulda_structured_v3\overhang\ball_fault\20g\27.648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\27.648.csv,3,Bearing,1622.5641356818805
4k_mafulda_structured_v3\overhang\ball_fault\20g\28.4672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\28.4672.csv,3,Bearing,1672.368225805805
4k_mafulda_structured_v3\overhang\ball_fault\20g\29.2864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\29.2864.csv,3,Bearing,1721.4555593720324
4k_mafulda_structured_v3\overhang\ball_fault\20g\30.3104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\30.3104.csv,3,Bearing,1776.642588660911
4k_mafulda_structured_v3\overhang\ball_fault\20g\31.744.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\31.744.csv,3,Bearing,1857.159510706806
4k_mafulda_structured_v3\overhang\ball_fault\20g\32.1536.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\32.1536.csv,3,Bearing,1886.9369932384757
4k_mafulda_structured_v3\overhang\ball_fault\20g\33.3824.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\33.3824.csv,3,Bearing,1960.9662802567816
4k_mafulda_structured_v3\overhang\ball_fault\20g\34.4064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\34.4064.csv,3,Bearing,2010.3748259088065
4k_mafulda_structured_v3\overhang\ball_fault\20g\35.2256.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\35.2256.csv,3,Bearing,2062.8204084954023
4k_mafulda_structured_v3\overhang\ball_fault\20g\36.0448.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\20g\36.0448.csv,3,Bearing,2993.8044879346908
4k_mafulda_structured_v3\overhang\ball_fault\35g\12.288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\12.288.csv,3,Bearing,714.2563934157055
4k_mafulda_structured_v3\overhang\ball_fault\35g\13.312.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\13.312.csv,3,Bearing,781.5616578876668
4k_mafulda_structured_v3\overhang\ball_fault\35g\14.7456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\14.7456.csv,3,Bearing,860.6825657230137
4k_mafulda_structured_v3\overhang\ball_fault\35g\15.7696.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\15.7696.csv,3,Bearing,928.5312324141812
4k_mafulda_structured_v3\overhang\ball_fault\35g\17.6128.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\17.6128.csv,3,Bearing,1028.6488797812003
4k_mafulda_structured_v3\overhang\ball_fault\35g\17.8176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\17.8176.csv,3,Bearing,1047.932769832534
4k_mafulda_structured_v3\overhang\ball_fault\35g\19.456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\19.456.csv,3,Bearing,1136.7392513644902
4k_mafulda_structured_v3\overhang\ball_fault\35g\20.48.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\20.48.csv,3,Bearing,1203.7596209575765
4k_mafulda_structured_v3\overhang\ball_fault\35g\21.0944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\21.0944.csv,3,Bearing,1229.9573777146336
4k_mafulda_structured_v3\overhang\ball_fault\35g\21.9136.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\21.9136.csv,3,Bearing,1280.9095677845144
4k_mafulda_structured_v3\overhang\ball_fault\35g\23.3472.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\23.3472.csv,3,Bearing,1369.0442536487656
4k_mafulda_structured_v3\overhang\ball_fault\35g\24.3712.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\24.3712.csv,3,Bearing,1430.5978201568807
4k_mafulda_structured_v3\overhang\ball_fault\35g\25.6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\25.6.csv,3,Bearing,1495.8711523883267
4k_mafulda_structured_v3\overhang\ball_fault\35g\26.4192.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\26.4192.csv,3,Bearing,1550.8446853279593
4k_mafulda_structured_v3\overhang\ball_fault\35g\27.8528.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\27.8528.csv,3,Bearing,1626.2709005926854
4k_mafulda_structured_v3\overhang\ball_fault\35g\28.672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\28.672.csv,3,Bearing,1681.1872326529294
4k_mafulda_structured_v3\overhang\ball_fault\35g\29.4912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\29.4912.csv,3,Bearing,1723.0922476914982
4k_mafulda_structured_v3\overhang\ball_fault\35g\30.3104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\30.3104.csv,3,Bearing,1774.8907295163121
4k_mafulda_structured_v3\overhang\ball_fault\35g\31.1296.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\31.1296.csv,3,Bearing,1827.3718520191856
4k_mafulda_structured_v3\overhang\ball_fault\35g\32.1536.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\35g\32.1536.csv,3,Bearing,1885.0748793632636
4k_mafulda_structured_v3\overhang\ball_fault\6g\12.6976.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\12.6976.csv,3,Bearing,748.6377247958633
4k_mafulda_structured_v3\overhang\ball_fault\6g\13.9264.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\13.9264.csv,3,Bearing,816.5188672730301
4k_mafulda_structured_v3\overhang\ball_fault\6g\15.36.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\15.36.csv,3,Bearing,903.941183560323
4k_mafulda_structured_v3\overhang\ball_fault\6g\15.9744.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\15.9744.csv,3,Bearing,933.8049519959576
4k_mafulda_structured_v3\overhang\ball_fault\6g\16.9984.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\16.9984.csv,3,Bearing,991.1361804995971
4k_mafulda_structured_v3\overhang\ball_fault\6g\18.432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\18.432.csv,3,Bearing,1079.9703918229657
4k_mafulda_structured_v3\overhang\ball_fault\6g\19.2512.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\19.2512.csv,3,Bearing,1128.5312105620812
4k_mafulda_structured_v3\overhang\ball_fault\6g\20.0704.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\20.0704.csv,3,Bearing,1172.8054231167605
4k_mafulda_structured_v3\overhang\ball_fault\6g\21.7088.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\21.7088.csv,3,Bearing,1267.421974334705
4k_mafulda_structured_v3\overhang\ball_fault\6g\22.528.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\22.528.csv,3,Bearing,1315.196756652402
4k_mafulda_structured_v3\overhang\ball_fault\6g\23.3472.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\23.3472.csv,3,Bearing,1366.9299720565643
4k_mafulda_structured_v3\overhang\ball_fault\6g\24.7808.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\24.7808.csv,3,Bearing,1447.9113878230653
4k_mafulda_structured_v3\overhang\ball_fault\6g\25.6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\25.6.csv,3,Bearing,1499.2987151171226
4k_mafulda_structured_v3\overhang\ball_fault\6g\26.4192.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\26.4192.csv,3,Bearing,1547.8877781360852
4k_mafulda_structured_v3\overhang\ball_fault\6g\27.4432.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\27.4432.csv,3,Bearing,1604.9879324215608
4k_mafulda_structured_v3\overhang\ball_fault\6g\28.2624.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\28.2624.csv,3,Bearing,1659.231747441513
4k_mafulda_structured_v3\overhang\ball_fault\6g\29.2864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\29.2864.csv,3,Bearing,1714.0236100716993
4k_mafulda_structured_v3\overhang\ball_fault\6g\29.9008.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\29.9008.csv,3,Bearing,1758.1111945121243
4k_mafulda_structured_v3\overhang\ball_fault\6g\31.1296.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\31.1296.csv,3,Bearing,1828.7070677711572
4k_mafulda_structured_v3\overhang\ball_fault\6g\32.1536.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\32.1536.csv,3,Bearing,1882.3075159573827
4k_mafulda_structured_v3\overhang\ball_fault\6g\33.792.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\33.792.csv,3,Bearing,1980.4610609957856
4k_mafulda_structured_v3\overhang\ball_fault\6g\33.9968.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\33.9968.csv,3,Bearing,1997.5706312726747
4k_mafulda_structured_v3\overhang\ball_fault\6g\35.6352.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\35.6352.csv,3,Bearing,2093.2162950071574
4k_mafulda_structured_v3\overhang\ball_fault\6g\36.6592.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\36.6592.csv,3,Bearing,2145.7319734268676
4k_mafulda_structured_v3\overhang\ball_fault\6g\37.4784.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\37.4784.csv,3,Bearing,2192.982456140351
4k_mafulda_structured_v3\overhang\ball_fault\6g\38.7072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\38.7072.csv,3,Bearing,2270.94211539479
4k_mafulda_structured_v3\overhang\ball_fault\6g\39.7312.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\39.7312.csv,3,Bearing,2330.1580402525747
4k_mafulda_structured_v3\overhang\ball_fault\6g\40.5504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\40.5504.csv,3,Bearing,2381.057365845055
4k_mafulda_structured_v3\overhang\ball_fault\6g\41.5744.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\41.5744.csv,3,Bearing,2430.834102627155
4k_mafulda_structured_v3\overhang\ball_fault\6g\42.3936.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\42.3936.csv,3,Bearing,2480.851678789922
4k_mafulda_structured_v3\overhang\ball_fault\6g\43.4176.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\43.4176.csv,3,Bearing,2541.9991872519604
4k_mafulda_structured_v3\overhang\ball_fault\6g\44.4416.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\44.4416.csv,3,Bearing,3916.1146287010943
4k_mafulda_structured_v3\overhang\ball_fault\6g\45.4656.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\45.4656.csv,3,Bearing,2665.7494195545614
4k_mafulda_structured_v3\overhang\ball_fault\6g\46.08.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\46.08.csv,3,Bearing,2705.1964937298158
4k_mafulda_structured_v3\overhang\ball_fault\6g\47.104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\47.104.csv,3,Bearing,2761.6691674439353
4k_mafulda_structured_v3\overhang\ball_fault\6g\48.5376.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\48.5376.csv,3,Bearing,2904.2200094831674
4k_mafulda_structured_v3\overhang\ball_fault\6g\49.5616.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\49.5616.csv,3,Bearing,2912.3188831144203
4k_mafulda_structured_v3\overhang\ball_fault\6g\50.7904.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\50.7904.csv,3,Bearing,8331.004610870477
4k_mafulda_structured_v3\overhang\ball_fault\6g\50.9952.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\50.9952.csv,3,Bearing,4866.908174515672
4k_mafulda_structured_v3\overhang\ball_fault\6g\52.6336.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\52.6336.csv,3,Bearing,4990.7844029011185
4k_mafulda_structured_v3\overhang\ball_fault\6g\53.248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\53.248.csv,3,Bearing,4889.609579643257
4k_mafulda_structured_v3\overhang\ball_fault\6g\54.0672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\54.0672.csv,3,Bearing,7812.500000000001
4k_mafulda_structured_v3\overhang\ball_fault\6g\55.296.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\ball_fault\6g\55.296.csv,3,Bearing,8558.772742060612
4k_mafulda_structured_v3\overhang\cage_fault\0g\13.1072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\13.1072.csv,3,Bearing,769.3278354208305
4k_mafulda_structured_v3\overhang\cage_fault\0g\14.1312.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\14.1312.csv,3,Bearing,824.552255999224
4k_mafulda_structured_v3\overhang\cage_fault\0g\14.9504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\14.9504.csv,3,Bearing,878.8490332660634
4k_mafulda_structured_v3\overhang\cage_fault\0g\16.1792.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\16.1792.csv,3,Bearing,943.3391788111508
4k_mafulda_structured_v3\overhang\cage_fault\0g\17.408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\17.408.csv,3,Bearing,1019.9868858828958
4k_mafulda_structured_v3\overhang\cage_fault\0g\18.6368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\18.6368.csv,3,Bearing,1090.054664222791
4k_mafulda_structured_v3\overhang\cage_fault\0g\19.456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\19.456.csv,3,Bearing,1143.7053620314155
4k_mafulda_structured_v3\overhang\cage_fault\0g\19.8656.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\19.8656.csv,3,Bearing,1164.9495795260111
4k_mafulda_structured_v3\overhang\cage_fault\0g\21.0944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\21.0944.csv,3,Bearing,1239.3982842839437
4k_mafulda_structured_v3\overhang\cage_fault\0g\22.3232.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\22.3232.csv,3,Bearing,1310.3271410024204
4k_mafulda_structured_v3\overhang\cage_fault\0g\23.1424.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\23.1424.csv,3,Bearing,1352.3831183599207
4k_mafulda_structured_v3\overhang\cage_fault\0g\24.1664.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\overhang\cage_fault\0g\24.1664.csv,3,Bearing,1415.0715195691087
